2026-09-15 12:02:34.073 IST [7644] FATAL:  pre-existing shared memory block is still in use
2026-09-19 10:59:10.940 IST [27548] LOG:  checkpoint complete: wrote 81 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=8.730 s, sync=0.427 s, total=9.235 s; sync files=30, longest=0.055 s, average=0.015 s; distance=622 kB, estimate=622 kB; lsn=0/F361F00, redo lsn=0/F361E70
2026-09-19 11:09:01.965 IST [27548] LOG:  checkpoint starting: time
2026-09-19 11:09:05.256 IST [27548] LOG:  checkpoint complete: wrote 25 buffers (0.2%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.690 s, sync=0.528 s, total=3.292 s; sync files=21, longest=0.072 s, average=0.026 s; distance=143 kB, estimate=574 kB; lsn=0/F385EB8, redo lsn=0/F385E60
2026-09-19 11:14:01.273 IST [27548] LOG:  checkpoint starting: time
2026-09-19 11:14:09.634 IST [27548] LOG:  checkpoint complete: wrote 73 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.877 s, sync=0.419 s, total=8.361 s; sync files=32, longest=0.034 s, average=0.014 s; distance=485 kB, estimate=565 kB; lsn=0/F3FF4D0, redo lsn=0/F3FF440
2026-09-19 11:19:01.638 IST [27548] LOG:  checkpoint starting: time
2026-09-19 11:19:14.768 IST [27548] LOG:  checkpoint complete: wrote 116 buffers (0.7%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=12.514 s, sync=0.557 s, total=13.131 s; sync files=43, longest=0.060 s, average=0.013 s; distance=764 kB, estimate=764 kB; lsn=0/F4DF918, redo lsn=0/F4BE460
2026-09-19 11:24:01.780 IST [27548] LOG:  checkpoint starting: time
2026-09-19 11:24:08.889 IST [27548] LOG:  checkpoint complete: wrote 62 buffers (0.4%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.681 s, sync=0.338 s, total=7.110 s; sync files=19, longest=0.072 s, average=0.018 s; distance=527 kB, estimate=740 kB; lsn=0/F565138, redo lsn=0/F542338
2026-09-19 11:29:01.901 IST [27548] LOG:  checkpoint starting: time
2026-09-19 11:29:09.441 IST [27548] LOG:  checkpoint complete: wrote 66 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.115 s, sync=0.361 s, total=7.540 s; sync files=19, longest=0.083 s, average=0.019 s; distance=530 kB, estimate=719 kB; lsn=0/F5DF500, redo lsn=0/F5C6DA0
2026-09-19 11:34:01.446 IST [27548] LOG:  checkpoint starting: time
2026-09-19 11:34:05.880 IST [27548] LOG:  checkpoint complete: wrote 38 buffers (0.2%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=4.095 s, sync=0.271 s, total=4.435 s; sync files=16, longest=0.027 s, average=0.017 s; distance=281 kB, estimate=675 kB; lsn=0/F627078, redo lsn=0/F60D3E8
2026-09-19 11:39:01.883 IST [27548] LOG:  checkpoint starting: time
2026-09-19 11:39:11.597 IST [27548] LOG:  checkpoint complete: wrote 86 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=9.267 s, sync=0.378 s, total=9.714 s; sync files=23, longest=0.034 s, average=0.017 s; distance=675 kB, estimate=675 kB; lsn=0/F6CC210, redo lsn=0/F6B6050
2026-09-19 11:44:01.603 IST [27548] LOG:  checkpoint starting: time
2026-09-19 11:44:09.190 IST [27548] LOG:  checkpoint complete: wrote 66 buffers (0.4%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.109 s, sync=0.414 s, total=7.587 s; sync files=23, longest=0.077 s, average=0.018 s; distance=526 kB, estimate=660 kB; lsn=0/F762700, redo lsn=0/F7398A0
2026-09-19 11:49:01.198 IST [27548] LOG:  checkpoint starting: time
2026-09-19 11:49:09.127 IST [27548] LOG:  checkpoint complete: wrote 70 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.545 s, sync=0.297 s, total=7.929 s; sync files=19, longest=0.026 s, average=0.016 s; distance=699 kB, estimate=699 kB; lsn=0/F803930, redo lsn=0/F7E86D8
2026-09-19 11:54:01.139 IST [27548] LOG:  checkpoint starting: time
2026-09-19 11:54:08.618 IST [27548] LOG:  checkpoint complete: wrote 66 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.111 s, sync=0.295 s, total=7.479 s; sync files=19, longest=0.027 s, average=0.016 s; distance=511 kB, estimate=680 kB; lsn=0/F880D90, redo lsn=0/F868368
2026-09-19 11:59:01.626 IST [27548] LOG:  checkpoint starting: time
2026-09-19 11:59:19.755 IST [27548] LOG:  checkpoint complete: wrote 162 buffers (1.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=17.440 s, sync=0.618 s, total=18.129 s; sync files=51, longest=0.034 s, average=0.013 s; distance=1269 kB, estimate=1269 kB; lsn=0/F9D0328, redo lsn=0/F9A5AD8
2026-09-19 12:04:01.771 IST [27548] LOG:  checkpoint starting: time
2026-09-19 12:04:08.736 IST [27548] LOG:  checkpoint complete: wrote 61 buffers (0.4%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.573 s, sync=0.302 s, total=6.965 s; sync files=20, longest=0.026 s, average=0.016 s; distance=564 kB, estimate=1199 kB; lsn=0/FA99D40, redo lsn=0/FA32CD0
2026-09-19 12:09:01.754 IST [27548] LOG:  checkpoint starting: time
2026-09-19 12:09:14.884 IST [27548] LOG:  checkpoint complete: wrote 117 buffers (0.7%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=12.622 s, sync=0.440 s, total=13.131 s; sync files=34, longest=0.026 s, average=0.013 s; distance=985 kB, estimate=1177 kB; lsn=0/FB474E8, redo lsn=0/FB29140
2026-09-19 12:14:01.888 IST [27548] LOG:  checkpoint starting: time
2026-09-19 12:14:14.403 IST [27548] LOG:  checkpoint complete: wrote 111 buffers (0.7%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=11.965 s, sync=0.472 s, total=12.515 s; sync files=37, longest=0.026 s, average=0.013 s; distance=906 kB, estimate=1150 kB; lsn=0/FC3DE10, redo lsn=0/FC0BBF0
2026-09-19 12:16:01.847 IST [27420] LOG:  could not reserve shared memory region (addr=000001E5842E0000) for child 00000000000016E8: error code 487
2026-09-19 13:23:07.236 IST [19484] LOG:  starting PostgreSQL 18.4 on x86_64-windows, compiled by msvc-19.44.35227, 64-bit
2026-09-19 13:23:07.236 IST [19484] LOG:  listening on IPv4 address "127.0.0.1", port 55432
2026-09-19 13:23:07.334 IST [13940] LOG:  database system was interrupted; last known up at 2026-09-19 12:14:14 IST
2026-09-19 13:23:07.935 IST [13940] LOG:  database system was not properly shut down; automatic recovery in progress
2026-09-19 13:23:07.960 IST [13940] LOG:  redo starts at 0/FC0BBF0
2026-09-19 13:23:08.019 IST [13940] LOG:  invalid record length at 0/FC780F8: expected at least 24, got 0
2026-09-19 13:23:08.019 IST [13940] LOG:  redo done at 0/FC780D0 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.05 s
2026-09-19 13:23:08.047 IST [11272] LOG:  checkpoint starting: end-of-recovery immediate wait
2026-09-19 13:23:08.788 IST [11272] LOG:  checkpoint complete: wrote 61 buffers (0.4%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.527 s, total=0.767 s; sync files=25, longest=0.036 s, average=0.022 s; distance=433 kB, estimate=433 kB; lsn=0/FC780F8, redo lsn=0/FC780F8
2026-09-19 13:23:08.813 IST [19484] LOG:  database system is ready to accept connections
2026-09-19 13:28:08.800 IST [11272] LOG:  checkpoint starting: time
2026-09-19 13:28:19.593 IST [11272] LOG:  checkpoint complete: wrote 94 buffers (0.6%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=10.184 s, sync=0.508 s, total=10.794 s; sync files=40, longest=0.045 s, average=0.013 s; distance=727 kB, estimate=727 kB; lsn=0/FD5C138, redo lsn=0/FD2DF70
2026-09-19 13:33:08.603 IST [11272] LOG:  checkpoint starting: time
2026-09-19 13:33:13.469 IST [11272] LOG:  checkpoint complete: wrote 42 buffers (0.3%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=4.554 s, sync=0.249 s, total=4.867 s; sync files=16, longest=0.039 s, average=0.016 s; distance=362 kB, estimate=691 kB; lsn=0/FD88A50, redo lsn=0/FD889C0
2026-09-19 13:43:08.488 IST [11272] LOG:  checkpoint starting: time
2026-09-19 13:43:08.552 IST [11272] LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.004 s, sync=0.014 s, total=0.065 s; sync files=1, longest=0.014 s, average=0.014 s; distance=0 kB, estimate=622 kB; lsn=0/FD88BE8, redo lsn=0/FD88B90
2026-09-19 13:48:08.553 IST [11272] LOG:  checkpoint starting: time
2026-09-19 13:48:17.607 IST [11272] LOG:  checkpoint complete: wrote 80 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=8.672 s, sync=0.324 s, total=9.054 s; sync files=24, longest=0.034 s, average=0.014 s; distance=637 kB, estimate=637 kB; lsn=0/FE496B0, redo lsn=0/FE27FF8
2026-09-19 13:53:08.617 IST [11272] LOG:  checkpoint starting: time
2026-09-19 13:53:16.884 IST [11272] LOG:  checkpoint complete: wrote 73 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.907 s, sync=0.316 s, total=8.267 s; sync files=20, longest=0.026 s, average=0.016 s; distance=613 kB, estimate=634 kB; lsn=0/FEDC9A0, redo lsn=0/FEC1510
2026-09-19 13:58:08.893 IST [11272] LOG:  checkpoint starting: time
2026-09-19 13:58:19.209 IST [11272] LOG:  checkpoint complete: wrote 91 buffers (0.6%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=9.863 s, sync=0.405 s, total=10.317 s; sync files=25, longest=0.085 s, average=0.017 s; distance=683 kB, estimate=683 kB; lsn=0/FF8C260, redo lsn=0/FF6C208
2026-09-21 15:20:28.909 IST [5288] LOG:  starting PostgreSQL 18.4 on x86_64-windows, compiled by msvc-19.44.35227, 64-bit
2026-09-21 15:20:28.910 IST [5288] LOG:  listening on IPv4 address "127.0.0.1", port 55432
2026-09-21 15:20:29.062 IST [19232] LOG:  database system was interrupted; last known up at 2026-09-19 13:58:19 IST
2026-09-21 15:20:29.601 IST [19232] LOG:  database system was not properly shut down; automatic recovery in progress
2026-09-21 15:20:29.615 IST [19232] LOG:  redo starts at 0/FF6C208
2026-09-21 15:20:29.678 IST [19232] LOG:  invalid record length at 0/1000B0A0: expected at least 24, got 0
2026-09-21 15:20:29.678 IST [19232] LOG:  redo done at 0/1000B078 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.06 s
2026-09-21 15:20:29.703 IST [18696] LOG:  checkpoint starting: end-of-recovery immediate wait
2026-09-21 15:20:30.315 IST [18696] LOG:  checkpoint complete: wrote 73 buffers (0.4%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 1 recycled; write=0.002 s, sync=0.515 s, total=0.636 s; sync files=25, longest=0.037 s, average=0.021 s; distance=635 kB, estimate=635 kB; lsn=0/1000B0A0, redo lsn=0/1000B0A0
2026-09-21 15:20:30.342 IST [5288] LOG:  database system is ready to accept connections
2026-09-21 15:25:29.324 IST [18696] LOG:  checkpoint starting: time
2026-09-21 15:25:39.908 IST [18696] LOG:  checkpoint complete: wrote 93 buffers (0.6%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=10.093 s, sync=0.440 s, total=10.585 s; sync files=32, longest=0.076 s, average=0.014 s; distance=746 kB, estimate=746 kB; lsn=0/100DF0C8, redo lsn=0/100C5920
2026-09-21 15:30:29.924 IST [18696] LOG:  checkpoint starting: time
2026-09-21 15:30:37.987 IST [18696] LOG:  checkpoint complete: wrote 71 buffers (0.4%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.700 s, sync=0.299 s, total=8.063 s; sync files=20, longest=0.026 s, average=0.015 s; distance=589 kB, estimate=730 kB; lsn=0/10177C70, redo lsn=0/10158E18
2026-09-21 15:35:20.164 IST [19208] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 15:35:20.165 IST [22796] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 15:35:20.165 IST [10048] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 15:35:20.165 IST [2396] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 15:35:20.165 IST [9624] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 15:35:20.166 IST [22692] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 15:35:29.998 IST [18696] LOG:  checkpoint starting: time
2026-09-21 15:35:40.344 IST [18696] LOG:  checkpoint complete: wrote 91 buffers (0.6%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=9.864 s, sync=0.426 s, total=10.346 s; sync files=35, longest=0.025 s, average=0.013 s; distance=711 kB, estimate=728 kB; lsn=0/1020AE38, redo lsn=0/1020ADE0
2026-09-21 15:40:29.354 IST [18696] LOG:  checkpoint starting: time
2026-09-21 15:40:40.358 IST [18696] LOG:  checkpoint complete: wrote 96 buffers (0.6%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=10.408 s, sync=0.531 s, total=11.004 s; sync files=43, longest=0.025 s, average=0.013 s; distance=704 kB, estimate=726 kB; lsn=0/102F7D40, redo lsn=0/102BB1B8
2026-09-21 15:45:29.359 IST [18696] LOG:  checkpoint starting: time
2026-09-21 15:45:40.448 IST [18696] LOG:  checkpoint complete: wrote 97 buffers (0.6%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=10.517 s, sync=0.525 s, total=11.090 s; sync files=39, longest=0.025 s, average=0.014 s; distance=752 kB, estimate=752 kB; lsn=0/1039D3E0, redo lsn=0/103773E0
2026-09-21 15:48:34.880 IST [5288] LOG:  could not reserve shared memory region (addr=00000201A3540000) for child 00000000000016D0: error code 487
2026-09-21 15:50:29.458 IST [18696] LOG:  checkpoint starting: time
2026-09-21 15:50:40.528 IST [18696] LOG:  checkpoint complete: wrote 98 buffers (0.6%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=10.638 s, sync=0.367 s, total=11.071 s; sync files=26, longest=0.034 s, average=0.015 s; distance=878 kB, estimate=878 kB; lsn=0/1046DDC8, redo lsn=0/10452F60
2026-09-21 15:55:29.537 IST [18696] LOG:  checkpoint starting: time
2026-09-21 15:55:39.547 IST [18696] LOG:  checkpoint complete: wrote 88 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=9.531 s, sync=0.428 s, total=10.011 s; sync files=23, longest=0.058 s, average=0.019 s; distance=748 kB, estimate=865 kB; lsn=0/1053C018, redo lsn=0/1050DF60
2026-09-21 16:00:29.563 IST [18696] LOG:  checkpoint starting: time
2026-09-21 16:00:37.547 IST [18696] LOG:  checkpoint complete: wrote 70 buffers (0.4%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.593 s, sync=0.317 s, total=7.985 s; sync files=20, longest=0.033 s, average=0.016 s; distance=644 kB, estimate=843 kB; lsn=0/105D4E48, redo lsn=0/105AEF78
2026-09-21 16:05:29.554 IST [18696] LOG:  checkpoint starting: time
2026-09-21 16:05:37.977 IST [18696] LOG:  checkpoint complete: wrote 74 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=8.029 s, sync=0.323 s, total=8.423 s; sync files=21, longest=0.027 s, average=0.016 s; distance=664 kB, estimate=825 kB; lsn=0/1067CAA0, redo lsn=0/10655190
2026-09-21 16:10:29.991 IST [18696] LOG:  checkpoint starting: time
2026-09-21 16:10:40.183 IST [18696] LOG:  checkpoint complete: wrote 90 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=9.766 s, sync=0.355 s, total=10.193 s; sync files=23, longest=0.034 s, average=0.016 s; distance=782 kB, estimate=821 kB; lsn=0/10746E58, redo lsn=0/10718C00
2026-09-21 16:15:29.186 IST [18696] LOG:  checkpoint starting: time
2026-09-21 16:15:39.036 IST [18696] LOG:  checkpoint complete: wrote 86 buffers (0.5%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=9.331 s, sync=0.459 s, total=9.851 s; sync files=35, longest=0.070 s, average=0.014 s; distance=693 kB, estimate=808 kB; lsn=0/10800EC8, redo lsn=0/107C6218
2026-09-21 16:20:29.044 IST [18696] LOG:  checkpoint starting: time
2026-09-21 16:20:41.328 IST [18696] LOG:  checkpoint complete: wrote 109 buffers (0.7%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=11.820 s, sync=0.413 s, total=12.285 s; sync files=26, longest=0.044 s, average=0.016 s; distance=957 kB, estimate=957 kB; lsn=0/108DB7A8, redo lsn=0/108B58C0
2026-09-21 16:25:29.330 IST [18696] LOG:  checkpoint starting: time
2026-09-21 16:25:31.223 IST [18696] LOG:  checkpoint complete: wrote 16 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=1.735 s, sync=0.108 s, total=1.893 s; sync files=6, longest=0.023 s, average=0.018 s; distance=171 kB, estimate=879 kB; lsn=0/108E0708, redo lsn=0/108E06B0
2026-09-21 16:30:29.225 IST [18696] LOG:  checkpoint starting: time
2026-09-21 16:30:32.139 IST [18696] LOG:  checkpoint complete: wrote 23 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.503 s, sync=0.347 s, total=2.915 s; sync files=17, longest=0.037 s, average=0.021 s; distance=128 kB, estimate=803 kB; lsn=0/10900810, redo lsn=0/109007B8
2026-09-21 16:35:29.149 IST [18696] LOG:  checkpoint starting: time
2026-09-21 16:35:29.208 IST [18696] LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.010 s, total=0.059 s; sync files=1, longest=0.010 s, average=0.010 s; distance=1 kB, estimate=723 kB; lsn=0/10900DA0, redo lsn=0/10900D48
2026-09-21 16:40:29.213 IST [18696] LOG:  checkpoint starting: time
2026-09-21 16:40:29.282 IST [18696] LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.015 s, total=0.070 s; sync files=1, longest=0.015 s, average=0.015 s; distance=1 kB, estimate=651 kB; lsn=0/109013C0, redo lsn=0/10901368
2026-09-21 17:01:17.427 IST [25956] ERROR:  INSERT has more expressions than target columns at character 262
2026-09-21 17:01:17.427 IST [25956] STATEMENT:  INSERT INTO crm_contacts (first_name, last_name, email, mobile, department, designation, linked_lead,
	                                  is_active, phone, alt_phone, life_stage, sales_commission)
	       VALUES ($1, $2, $3, $4, $5, $6, $7, $8, $9, $10, $11, $12, $13, $14, $15, $16, $17) RETURNING *
2026-09-21 17:01:18.435 IST [18696] LOG:  checkpoint starting: immediate force wait time
2026-09-21 17:01:28.144 IST [18696] LOG:  checkpoint complete: wrote 1226 buffers (7.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 1 recycled; write=0.021 s, sync=9.490 s, total=9.709 s; sync files=563, longest=0.131 s, average=0.017 s; distance=13028 kB, estimate=13028 kB; lsn=0/115BA640, redo lsn=0/115BA5E8
2026-09-21 17:01:28.264 IST [18696] LOG:  checkpoint starting: immediate force wait
2026-09-21 17:01:28.442 IST [18696] LOG:  checkpoint complete: wrote 4 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.064 s, total=0.179 s; sync files=3, longest=0.025 s, average=0.022 s; distance=28 kB, estimate=11728 kB; lsn=0/115C1738, redo lsn=0/115C16E0
2026-09-21 17:04:13.515 IST [6080] ERROR:  column "lead_id" does not exist at character 16
2026-09-21 17:04:13.515 IST [6080] STATEMENT:  SELECT subject,lead_id FROM crm_proposals WHERE subject IN ('Legacy link','Ambiguous legacy','Orphan legacy')
2026-09-21 17:05:05.058 IST [6080] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 17:05:05.060 IST [13048] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 17:05:13.655 IST [18696] LOG:  checkpoint starting: immediate force wait
2026-09-21 17:05:24.734 IST [18696] LOG:  checkpoint complete: wrote 2410 buffers (14.7%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 1 recycled; write=0.041 s, sync=10.685 s, total=11.079 s; sync files=1113, longest=0.127 s, average=0.010 s; distance=19623 kB, estimate=19623 kB; lsn=0/128EB4F8, redo lsn=0/128EB448
2026-09-21 17:05:24.846 IST [18696] LOG:  checkpoint starting: immediate force wait
2026-09-21 17:05:24.996 IST [18696] LOG:  checkpoint complete: wrote 5 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.064 s, total=0.150 s; sync files=3, longest=0.028 s, average=0.022 s; distance=40 kB, estimate=17665 kB; lsn=0/128F54A8, redo lsn=0/128F5450
2026-09-21 17:06:09.979 IST [18696] LOG:  checkpoint starting: immediate force wait
2026-09-21 17:06:18.634 IST [18696] LOG:  checkpoint complete: wrote 1245 buffers (7.6%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 1 recycled; write=0.016 s, sync=8.487 s, total=8.656 s; sync files=566, longest=0.124 s, average=0.015 s; distance=13116 kB, estimate=17210 kB; lsn=0/136AD638, redo lsn=0/135C4810
2026-09-21 17:06:18.728 IST [25708] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 17:06:18.728 IST [15192] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 17:06:18.729 IST [21148] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 17:06:18.736 IST [18696] LOG:  checkpoint starting: immediate force wait
2026-09-21 17:06:18.947 IST [18696] LOG:  checkpoint complete: wrote 6 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.004 s, sync=0.090 s, total=0.211 s; sync files=4, longest=0.039 s, average=0.023 s; distance=942 kB, estimate=15583 kB; lsn=0/136B0150, redo lsn=0/136B00F8
2026-09-21 17:08:53.787 IST [18696] LOG:  checkpoint starting: immediate force wait
2026-09-21 17:09:00.625 IST [18696] LOG:  checkpoint complete: wrote 1297 buffers (7.9%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 1 recycled; write=0.020 s, sync=6.329 s, total=6.838 s; sync files=583, longest=0.135 s, average=0.011 s; distance=13625 kB, estimate=15387 kB; lsn=0/143FE840, redo lsn=0/143FE7E8
2026-09-21 17:09:00.730 IST [25420] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 17:09:00.732 IST [4556] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 17:09:00.734 IST [24604] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 17:09:00.744 IST [18696] LOG:  checkpoint starting: immediate force wait
2026-09-21 17:09:00.949 IST [18696] LOG:  checkpoint complete: wrote 5 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.060 s, total=0.205 s; sync files=3, longest=0.029 s, average=0.020 s; distance=40 kB, estimate=13852 kB; lsn=0/14408AE8, redo lsn=0/14408A90
2026-09-21 17:09:23.864 IST [18696] LOG:  checkpoint starting: immediate force wait
2026-09-21 17:09:30.743 IST [18696] LOG:  checkpoint complete: wrote 1241 buffers (7.6%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 1 recycled; write=0.019 s, sync=6.669 s, total=6.879 s; sync files=566, longest=0.122 s, average=0.012 s; distance=13082 kB, estimate=13775 kB; lsn=0/150CF458, redo lsn=0/150CF400
2026-09-21 17:09:30.862 IST [25164] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 17:09:30.862 IST [11260] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 17:09:30.862 IST [11784] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 17:09:30.870 IST [18696] LOG:  checkpoint starting: immediate force wait
2026-09-21 17:09:31.052 IST [18696] LOG:  checkpoint complete: wrote 5 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.065 s, total=0.183 s; sync files=3, longest=0.026 s, average=0.022 s; distance=40 kB, estimate=12402 kB; lsn=0/150D9848, redo lsn=0/150D97F0
2026-09-21 17:11:24.238 IST [12680] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 17:11:24.238 IST [20656] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-21 17:11:32.728 IST [5288] LOG:  io worker (PID 20440) was terminated by exception 0x40010004
2026-09-21 17:11:32.728 IST [5288] HINT:  See C include file "ntstatus.h" for a description of the hexadecimal value.
2026-09-21 17:11:32.728 IST [5288] LOG:  terminating any other active server processes
2026-09-21 17:11:32.737 IST [5288] LOG:  all server processes terminated; reinitializing
2026-09-21 17:11:32.793 IST [24200] LOG:  database system was interrupted; last known up at 2026-09-21 17:09:31 IST
2026-09-21 17:11:33.137 IST [24200] LOG:  database system was not properly shut down; automatic recovery in progress
2026-09-21 17:11:33.151 IST [24200] LOG:  redo starts at 0/150D97F0
2026-09-21 17:11:33.151 IST [24200] WARNING:  could not open directory "base/124883": No such file or directory
2026-09-21 17:11:33.151 IST [24200] CONTEXT:  WAL redo at 0/150D98C0 for Database/DROP: dir 1663/124883
2026-09-21 17:11:33.151 IST [24200] WARNING:  some useless files may be left behind in old database directory "base/124883"
2026-09-21 17:11:33.151 IST [24200] CONTEXT:  WAL redo at 0/150D98C0 for Database/DROP: dir 1663/124883
2026-09-21 17:11:33.152 IST [24200] LOG:  invalid record length at 0/1510DF28: expected at least 24, got 0
2026-09-21 17:11:33.152 IST [24200] LOG:  redo done at 0/1510DEF0 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
2026-09-21 17:11:33.167 IST [23660] LOG:  checkpoint starting: end-of-recovery immediate wait
2026-09-21 17:11:33.468 IST [23660] LOG:  checkpoint complete: wrote 34 buffers (0.2%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.247 s, total=0.314 s; sync files=14, longest=0.026 s, average=0.018 s; distance=209 kB, estimate=209 kB; lsn=0/1510DF28, redo lsn=0/1510DF28
2026-09-21 17:11:33.496 IST [5288] LOG:  database system is ready to accept connections
2026-09-22 10:56:35.192 IST [5520] LOG:  starting PostgreSQL 18.4 on x86_64-windows, compiled by msvc-19.44.35227, 64-bit
